year,rider_id,name,round,round_label,stg,gc,pc,kom,spr,sum,bky,ass,tot
2024,20240009,Axel Laurance,13,Stage 13,0,0,0,0,2,0,0,8,10
2024,20240009,Axel Laurance,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240009,Axel Laurance,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240009,Axel Laurance,16,Stage 16,0,0,0,0,0,0,0,8,8
2024,20240009,Axel Laurance,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240009,Axel Laurance,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240009,Axel Laurance,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240009,Axel Laurance,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240009,Axel Laurance,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240009,Axel Laurance,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,1,Stage 1,12,3,0,0,0,0,0,0,15
2024,20240117,Aleksandr Vlasov,2,Stage 2,0,9,0,0,0,0,0,0,9
2024,20240117,Aleksandr Vlasov,3,Stage 3,0,11,0,0,0,0,0,0,11
2024,20240117,Aleksandr Vlasov,4,Stage 4,20,7,0,0,0,0,0,0,27
2024,20240117,Aleksandr Vlasov,5,Stage 5,0,7,0,0,0,0,0,0,7
2024,20240117,Aleksandr Vlasov,6,Stage 6,0,7,0,0,0,0,0,0,7
2024,20240117,Aleksandr Vlasov,7,Stage 7,50,11,0,0,0,0,0,0,61
2024,20240117,Aleksandr Vlasov,8,Stage 8,0,11,0,0,0,0,0,2,13
2024,20240117,Aleksandr Vlasov,9,Stage 9,0,10,0,0,0,0,0,0,10
2024,20240117,Aleksandr Vlasov,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240117,Aleksandr Vlasov,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,1,Stage 1,70,12,0,0,0,0,0,0,82
2024,20240089,Pello Bilbao,2,Stage 2,0,13,0,0,0,0,0,0,13
2024,20240089,Pello Bilbao,3,Stage 3,0,15,0,0,0,0,0,0,15
2024,20240089,Pello Bilbao,4,Stage 4,0,5,0,0,0,0,0,0,5
2024,20240089,Pello Bilbao,5,Stage 5,0,5,0,0,0,0,0,0,5
2024,20240089,Pello Bilbao,6,Stage 6,0,4,0,0,0,0,0,0,4
2024,20240089,Pello Bilbao,7,Stage 7,12,5,0,0,0,0,0,0,17
2024,20240089,Pello Bilbao,8,Stage 8,0,5,0,0,0,0,0,0,5
2024,20240089,Pello Bilbao,9,Stage 9,0,5,0,0,0,0,0,0,5
2024,20240089,Pello Bilbao,10,Stage 10,0,6,0,0,0,0,0,0,6
2024,20240089,Pello Bilbao,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240089,Pello Bilbao,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,2,Stage 2,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,4,Stage 4,0,0,0,0,0,0,20,0,20
2024,20240184,Bruno Armirail,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,11,Stage 11,0,0,0,0,0,0,20,0,20
2024,20240184,Bruno Armirail,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,14,Stage 14,0,0,0,0,0,20,20,0,40
2024,20240184,Bruno Armirail,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,17,Stage 17,30,0,0,0,0,0,0,0,30
2024,20240184,Bruno Armirail,18,Stage 18,0,0,0,0,4,0,0,0,4
2024,20240184,Bruno Armirail,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,20,Stage 20,12,0,0,0,3,6,20,0,41
2024,20240184,Bruno Armirail,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240184,Bruno Armirail,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,2,Stage 2,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,8,Stage 8,30,0,0,0,0,0,0,0,30
2024,20240100,Nikias Arndt,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,13,Stage 13,120,0,0,0,0,0,0,0,120
2024,20240100,Nikias Arndt,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,16,Stage 16,0,0,0,0,0,0,0,4,4
2024,20240100,Nikias Arndt,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240100,Nikias Arndt,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,2,Stage 2,0,0,0,0,0,0,0,4,4
2024,20240870,Søren Wærenskjold,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,5,Stage 5,0,0,0,0,0,0,0,2,2
2024,20240870,Søren Wærenskjold,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,13,Stage 13,60,0,0,0,0,0,0,0,60
2024,20240870,Søren Wærenskjold,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,16,Stage 16,80,0,0,0,0,0,0,2,82
2024,20240870,Søren Wærenskjold,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240870,Søren Wærenskjold,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240397,Jan Hirt,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240397,Jan Hirt,2,Stage 2,0,0,0,0,0,0,0,4,4
2024,20240397,Jan Hirt,3,Stage 3,0,0,0,0,0,0,0,2,2
2024,20240397,Jan Hirt,4,Stage 4,0,0,0,0,0,0,0,10,10
2024,20240397,Jan Hirt,5,Stage 5,0,0,0,0,0,0,0,6,6
2024,20240397,Jan Hirt,6,Stage 6,0,0,0,0,0,0,0,6,6
2024,20240397,Jan Hirt,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240397,Jan Hirt,8,Stage 8,0,0,0,0,0,0,0,8,8
2024,20240397,Jan Hirt,9,Stage 9,0,0,0,0,0,0,0,8,8
2024,20240397,Jan Hirt,10,Stage 10,0,0,0,0,0,0,0,8,8
2024,20240397,Jan Hirt,11,Stage 11,0,0,0,0,0,0,0,10,10
2024,20240397,Jan Hirt,12,Stage 12,0,0,0,0,0,0,0,8,8
2024,20240397,Jan Hirt,13,Stage 13,0,0,0,0,0,0,0,8,8
2024,20240397,Jan Hirt,14,Stage 14,0,0,0,0,0,0,0,8,8
2024,20240397,Jan Hirt,15,Stage 15,0,0,0,0,0,0,0,6,6
2024,20240397,Jan Hirt,16,Stage 16,0,0,0,0,0,0,0,4,4
2024,20240397,Jan Hirt,17,Stage 17,0,0,0,0,0,0,0,4,4
2024,20240397,Jan Hirt,18,Stage 18,0,0,0,0,0,0,0,2,2
2024,20240397,Jan Hirt,19,Stage 19,0,0,0,0,0,0,0,4,4
2024,20240397,Jan Hirt,20,Stage 20,0,0,0,0,0,0,0,2,2
2024,20240397,Jan Hirt,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240397,Jan Hirt,22,Final Classifications,0,0,0,0,0,0,0,30,30
2024,20240380,Yves Lampaert,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240380,Yves Lampaert,2,Stage 2,0,0,0,0,0,0,0,4,4
2024,20240380,Yves Lampaert,3,Stage 3,0,0,0,0,0,0,0,2,2
2024,20240380,Yves Lampaert,4,Stage 4,0,0,0,0,0,0,0,10,10
2024,20240380,Yves Lampaert,5,Stage 5,0,0,0,0,0,0,0,6,6
2024,20240380,Yves Lampaert,6,Stage 6,0,0,0,0,0,0,0,6,6
2024,20240380,Yves Lampaert,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240380,Yves Lampaert,8,Stage 8,0,0,0,0,0,0,0,8,8
2024,20240380,Yves Lampaert,9,Stage 9,0,0,0,0,0,0,0,8,8
2024,20240380,Yves Lampaert,10,Stage 10,0,0,0,0,0,0,0,8,8
2024,20240380,Yves Lampaert,11,Stage 11,0,0,0,0,0,0,0,10,10
2024,20240380,Yves Lampaert,12,Stage 12,0,0,0,0,0,0,0,8,8
2024,20240380,Yves Lampaert,13,Stage 13,0,0,0,0,0,0,0,8,8
2024,20240380,Yves Lampaert,14,Stage 14,0,0,0,0,0,0,0,8,8
2024,20240380,Yves Lampaert,15,Stage 15,0,0,0,0,0,0,0,6,6
2024,20240380,Yves Lampaert,16,Stage 16,0,0,0,0,0,0,0,4,4
2024,20240380,Yves Lampaert,17,Stage 17,0,0,0,0,0,0,0,4,4
2024,20240380,Yves Lampaert,18,Stage 18,0,0,0,0,0,0,0,2,2
2024,20240380,Yves Lampaert,19,Stage 19,0,0,0,0,0,0,0,4,4
2024,20240380,Yves Lampaert,20,Stage 20,0,0,0,0,0,0,0,2,2
2024,20240380,Yves Lampaert,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240380,Yves Lampaert,22,Final Classifications,0,0,0,0,0,0,0,30,30
2024,20240395,Gianni Moscon,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240395,Gianni Moscon,2,Stage 2,0,0,0,0,0,0,0,4,4
2024,20240395,Gianni Moscon,3,Stage 3,0,0,0,0,0,0,0,2,2
2024,20240395,Gianni Moscon,4,Stage 4,0,0,0,0,0,0,0,10,10
2024,20240395,Gianni Moscon,5,Stage 5,0,0,0,0,0,0,0,6,6
2024,20240395,Gianni Moscon,6,Stage 6,0,0,0,0,0,0,0,6,6
2024,20240395,Gianni Moscon,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240395,Gianni Moscon,8,Stage 8,0,0,0,0,0,0,0,8,8
2024,20240395,Gianni Moscon,9,Stage 9,0,0,0,0,0,0,0,8,8
2024,20240395,Gianni Moscon,10,Stage 10,0,0,0,0,0,0,0,8,8
2024,20240395,Gianni Moscon,11,Stage 11,0,0,0,0,0,0,0,10,10
2024,20240395,Gianni Moscon,12,Stage 12,0,0,0,0,0,0,0,8,8
2024,20240395,Gianni Moscon,13,Stage 13,0,0,0,0,0,0,0,8,8
2024,20240395,Gianni Moscon,14,Stage 14,0,0,0,0,0,0,0,8,8
2024,20240395,Gianni Moscon,15,Stage 15,0,0,0,0,0,0,0,6,6
2024,20240395,Gianni Moscon,16,Stage 16,0,0,0,0,0,0,0,4,4
2024,20240395,Gianni Moscon,17,Stage 17,0,0,0,0,0,0,0,4,4
2024,20240395,Gianni Moscon,18,Stage 18,0,0,0,0,0,0,0,2,2
2024,20240395,Gianni Moscon,19,Stage 19,0,0,0,0,0,0,0,4,4
2024,20240395,Gianni Moscon,20,Stage 20,0,0,0,0,0,0,0,2,2
2024,20240395,Gianni Moscon,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240395,Gianni Moscon,22,Final Classifications,0,0,0,0,0,0,0,30,30
2024,20240146,Axel Zingle,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,2,Stage 2,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,5,Stage 5,4,0,0,0,0,0,0,0,4
2024,20240146,Axel Zingle,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,9,Stage 9,0,0,0,0,3,0,20,0,23
2024,20240146,Axel Zingle,10,Stage 10,60,0,0,0,0,0,0,0,60
2024,20240146,Axel Zingle,11,Stage 11,0,0,0,0,16,0,0,0,16
2024,20240146,Axel Zingle,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,16,Stage 16,25,0,0,0,0,0,0,0,25
2024,20240146,Axel Zingle,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240146,Axel Zingle,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,2,Stage 2,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,3,Stage 3,0,0,0,0,0,0,0,8,8
2024,20240214,Stefan Bissegger,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,5,Stage 5,20,0,0,0,0,0,0,0,20
2024,20240214,Stefan Bissegger,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,7,Stage 7,40,0,0,0,0,0,0,0,40
2024,20240214,Stefan Bissegger,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,16,Stage 16,50,0,0,0,0,0,0,0,50
2024,20240214,Stefan Bissegger,17,Stage 17,0,0,0,0,0,0,0,8,8
2024,20240214,Stefan Bissegger,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,20,Stage 20,0,0,0,0,0,0,0,2,2
2024,20240214,Stefan Bissegger,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240214,Stefan Bissegger,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,2,Stage 2,70,0,0,0,6,0,20,0,96
2024,20240664,Hugo Houle,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,9,Stage 9,0,0,0,0,0,0,0,2,2
2024,20240664,Hugo Houle,10,Stage 10,0,0,0,0,0,0,0,2,2
2024,20240664,Hugo Houle,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,12,Stage 12,0,0,0,0,0,0,0,2,2
2024,20240664,Hugo Houle,13,Stage 13,0,0,0,0,1,0,0,2,3
2024,20240664,Hugo Houle,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,18,Stage 18,8,0,0,0,0,0,0,0,8
2024,20240664,Hugo Houle,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240664,Hugo Houle,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,2,Stage 2,0,0,0,0,0,0,0,2,2
2024,20240235,David Gaudu,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,4,Stage 4,0,0,0,0,0,0,20,0,20
2024,20240235,David Gaudu,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,9,Stage 9,25,0,0,0,0,0,0,0,25
2024,20240235,David Gaudu,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,14,Stage 14,0,0,0,0,0,25,20,0,45
2024,20240235,David Gaudu,15,Stage 15,0,0,0,1,0,15,0,0,16
2024,20240235,David Gaudu,16,Stage 16,0,0,0,1,0,0,0,0,1
2024,20240235,David Gaudu,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240235,David Gaudu,22,Final Classifications,0,0,0,5,0,0,0,0,0
2024,20240661,Krists Neilands,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,2,Stage 2,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,9,Stage 9,0,0,0,0,0,0,0,2,2
2024,20240661,Krists Neilands,10,Stage 10,0,0,0,0,0,0,0,2,2
2024,20240661,Krists Neilands,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,12,Stage 12,0,0,0,0,0,0,0,2,2
2024,20240661,Krists Neilands,13,Stage 13,0,0,0,0,0,0,0,2,2
2024,20240661,Krists Neilands,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,18,Stage 18,95,0,0,0,0,0,0,0,95
2024,20240661,Krists Neilands,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240661,Krists Neilands,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,2,Stage 2,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,8,Stage 8,16,0,0,0,0,0,0,2,18
2024,20240133,Bob Jungels,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,15,Stage 15,0,0,0,0,8,6,20,0,34
2024,20240133,Bob Jungels,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,17,Stage 17,16,0,0,0,8,0,20,0,44
2024,20240133,Bob Jungels,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240133,Bob Jungels,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240387,Louis Vervaeke,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240387,Louis Vervaeke,2,Stage 2,0,0,0,0,0,0,0,4,4
2024,20240387,Louis Vervaeke,3,Stage 3,0,0,0,0,0,0,0,2,2
2024,20240387,Louis Vervaeke,4,Stage 4,0,0,0,0,3,0,0,10,13
2024,20240387,Louis Vervaeke,5,Stage 5,0,0,0,0,0,0,0,6,6
2024,20240387,Louis Vervaeke,6,Stage 6,0,0,0,0,0,0,0,6,6
2024,20240387,Louis Vervaeke,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240387,Louis Vervaeke,8,Stage 8,0,0,0,0,0,0,0,8,8
2024,20240387,Louis Vervaeke,9,Stage 9,0,0,0,0,0,0,0,8,8
2024,20240387,Louis Vervaeke,10,Stage 10,0,0,0,0,0,0,0,8,8
2024,20240387,Louis Vervaeke,11,Stage 11,0,0,0,0,0,0,0,10,10
2024,20240387,Louis Vervaeke,12,Stage 12,0,0,0,0,0,0,0,8,8
2024,20240387,Louis Vervaeke,13,Stage 13,0,0,0,0,0,0,0,8,8
2024,20240387,Louis Vervaeke,14,Stage 14,0,0,0,0,0,0,0,8,8
